PingCrash,0.3771400451660156,0.3941459655761719,0.01700592041015625
PingCrash,0.3723461627960205,0.3892674446105957,0.016921281814575195
PingCrash,0.3704657554626465,0.38762736320495605,0.01716160774230957
PingCrash,0.3101840019226074,0.32740187644958496,0.01721787452697754
PingCrash,0.3756392002105713,0.3928990364074707,0.017259836196899414
PingCrash,0.3415334224700928,0.3585774898529053,0.0170440673828125
PingCrash,0.3912546634674072,0.40816450119018555,0.01690983772277832
PingCrash,0.36211276054382324,0.3792881965637207,0.01717543601989746
PingCrash,0.40773963928222656,0.4247705936431885,0.017030954360961914
PingCrash,0.34069275856018066,0.3575921058654785,0.01689934730529785
PingPongCrash,0.3391237258911133,0.36399006843566895,0.024866342544555664
PingPongCrash,0.375152587890625,0.3997459411621094,0.024593353271484375
PingPongCrash,0.373244047164917,0.39812779426574707,0.024883747100830078
PingPongCrash,0.35791945457458496,0.3828771114349365,0.024957656860351562
PingPongCrash,0.3941323757171631,0.41877222061157227,0.02463984489440918
PingPongCrash,0.3816952705383301,0.40657854080200195,0.024883270263671875
PingPongCrash,0.382185697555542,0.40686631202697754,0.024680614471435547
PingPongCrash,0.36762428283691406,0.39213109016418457,0.024506807327270508
PingPongCrash,0.3619716167449951,0.3863821029663086,0.024410486221313477
PingPongCrash,0.39199352264404297,0.41654348373413086,0.02454996109008789
SimpleBroadcast,0.5666005611419678,0.6336500644683838,0.06704950332641602
SimpleBroadcast,0.5619373321533203,0.6301772594451904,0.06823992729187012
SimpleBroadcast,0.5171208381652832,0.5848102569580078,0.06768941879272461
SimpleBroadcast,0.5740351676940918,0.6413428783416748,0.06730771064758301
SimpleBroadcast,0.548640251159668,0.6157338619232178,0.0670936107635498
SimpleBroadcast,0.5423009395599365,0.6107418537139893,0.06844091415405273
SimpleBroadcast,0.5345349311828613,0.6028192043304443,0.06828427314758301
SimpleBroadcast,0.5640313625335693,0.6273362636566162,0.06330490112304688
SimpleBroadcast,0.5637061595916748,0.6270709037780762,0.06336474418640137
SimpleBroadcast,0.5881741046905518,0.6561663150787354,0.0679922103881836
SimpleConsensus,0.7795507907867432,0.8856716156005859,0.10612082481384277
SimpleConsensus,0.6886663436889648,0.8026978969573975,0.11403155326843262
SimpleConsensus,0.7523064613342285,0.8583369255065918,0.10603046417236328
SimpleConsensus,0.718855619430542,0.8241386413574219,0.10528302192687988
SimpleConsensus,0.7229740619659424,0.8282074928283691,0.10523343086242676
SimpleConsensus,0.701261043548584,0.8073592185974121,0.10609817504882812
SimpleConsensus,0.700406551361084,0.8078444004058838,0.1074378490447998
SimpleConsensus,0.7340259552001953,0.841839075088501,0.10781311988830566
SimpleConsensus,0.7400054931640625,0.8463058471679688,0.10630035400390625
SimpleConsensus,0.7245912551879883,0.83042311668396,0.10583186149597168

