SH,0.5380594730377197,0.5921938419342041,0.054134368896484375
SH,0.5661430358886719,0.6211373805999756,0.05499434471130371
SH,0.5643997192382812,0.6185038089752197,0.05410408973693848
SH,0.5948092937469482,0.6493489742279053,0.05453968048095703
SH,0.5439527034759521,0.5981752872467041,0.05422258377075195
SH,0.5741567611694336,0.6284730434417725,0.05431628227233887
SH,0.5701968669891357,0.6247615814208984,0.054564714431762695
SH,0.5538628101348877,0.6083734035491943,0.05451059341430664
SH,0.49942922592163086,0.5541636943817139,0.05473446846008301
SH,0.5592918395996094,0.6132791042327881,0.05398726463317871

