TwoBuyer,0.5617527961730957,0.6105983257293701,0.048845529556274414
TwoBuyer,0.5220127105712891,0.5699808597564697,0.047968149185180664
TwoBuyer,0.5381534099578857,0.5864708423614502,0.04831743240356445
TwoBuyer,0.5317771434783936,0.5798397064208984,0.04806256294250488
TwoBuyer,0.5354409217834473,0.584979772567749,0.04953885078430176
TwoBuyer,0.5390915870666504,0.5874636173248291,0.04837203025817871
TwoBuyer,0.5489892959594727,0.5986766815185547,0.04968738555908203
TwoBuyer,0.5421099662780762,0.5904178619384766,0.04830789566040039
TwoBuyer,0.5237307548522949,0.5722484588623047,0.048517704010009766
TwoBuyer,0.5356292724609375,0.5838823318481445,0.04825305938720703
Calc,0.33632922172546387,0.3848702907562256,0.04854106903076172
Calc,0.35907554626464844,0.4080638885498047,0.04898834228515625
Calc,0.3955667018890381,0.44461941719055176,0.04905271530151367
Calc,0.37665796279907227,0.42546653747558594,0.04880857467651367
Calc,0.34070467948913574,0.38971543312072754,0.0490107536315918
Calc,0.38984251022338867,0.43839550018310547,0.0485529899597168
Calc,0.34096837043762207,0.38935136795043945,0.04838299751281738
Calc,0.3654367923736572,0.4142448902130127,0.04880809783935547
Calc,0.34584593772888184,0.39480137825012207,0.048955440521240234
Calc,0.35733962059020996,0.40596461296081543,0.04862499237060547
Ticket,0.3926584720611572,0.41558837890625,0.022929906845092773
Ticket,0.3537473678588867,0.3764944076538086,0.022747039794921875
Ticket,0.37415432929992676,0.39699363708496094,0.02283930778503418
Ticket,0.3178675174713135,0.34084296226501465,0.022975444793701172
Ticket,0.3530008792877197,0.3765263557434082,0.023525476455688477
Ticket,0.3510165214538574,0.3736755847930908,0.0226590633392334
Ticket,0.35185837745666504,0.3746638298034668,0.022805452346801758
Ticket,0.3200535774230957,0.3429594039916992,0.022905826568603516
Ticket,0.3804137706756592,0.4033632278442383,0.0229494571685791
Ticket,0.3753979206085205,0.3982729911804199,0.022875070571899414
TravelAgency,0.5483493804931641,0.609344482421875,0.06099510192871094
TravelAgency,0.5148563385009766,0.575965404510498,0.061109066009521484
TravelAgency,0.49295949935913086,0.5536868572235107,0.06072735786437988
TravelAgency,0.5724372863769531,0.6337857246398926,0.06134843826293945
TravelAgency,0.5514767169952393,0.6125104427337646,0.06103372573852539
TravelAgency,0.5458226203918457,0.6066482067108154,0.06082558631896973
TravelAgency,0.519956111907959,0.5822944641113281,0.06233835220336914
TravelAgency,0.5938658714294434,0.6552486419677734,0.06138277053833008
TravelAgency,0.5467069149017334,0.6086263656616211,0.061919450759887695
TravelAgency,0.5780549049377441,0.6387205123901367,0.06066560745239258
Fib,0.3878805637359619,0.4161860942840576,0.028305530548095703
Fib,0.35538697242736816,0.3838341236114502,0.02844715118408203
Fib,0.361875057220459,0.3901190757751465,0.0282440185546875
Fib,0.34452176094055176,0.3723592758178711,0.027837514877319336
Fib,0.33419179916381836,0.36217689514160156,0.027985095977783203
Fib,0.40178370475769043,0.4302060604095459,0.02842235565185547
